id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
874161986312577812,Elegant street-facing room with a private kitchen,85893340,Marina By Helot Stays,,Marina,37.79885839029683,-122.44480692693281,Private room,125,1,14,2024-02-19,1.37,4,0,14,Licensed hotel/B&B
3719923,The Gold Room & Santa Marie in SF,6081814,Nancy,,Noe Valley,37.74348,-122.4261,Private room,90,3,70,2023-09-14,0.60,2,0,10,STR-0001272
6648062,Modern View Home with a Private Deck,34799523,Mari,,Bernal Heights,37.74267,-122.40745,Private room,110,3,59,2023-09-22,0.56,4,0,3,0005286
45843730,The House Protects The Dreamer - 2BR/1BA Victorian,172378324,Mary,,Bernal Heights,37.74754,-122.41128,Entire home/apt,203,2,169,2024-02-21,4.17,1,0,39,STR-0004661
15849484,"Private, spacious modern guest suite.",69727514,Bella,,Outer Richmond,37.77479,-122.4808,Entire home/apt,106,2,138,2024-02-19,1.69,1,0,37,2021-007632STR
638519751253867536,Spacious 3 br house steps from Golden Gate Park,232135092,Ed,,Outer Richmond,37.774807,-122.501801,Entire home/apt,353,2,61,2024-02-20,3.16,1,0,46,2022-005049STR
841631160929179971,Garden apartment with Bay View,337463587,James,,Bernal Heights,37.74124,-122.41455,Entire home/apt,106,2,48,2024-03-03,4.88,1,0,48,2023-004327STR
34901719,Marina Suite,262054570,Kenny,,Marina,37.80589,-122.43536,Entire home/apt,325,1,206,2024-01-29,3.57,3,0,25,2023-009171STR
621071033093123904,2487 - Cozy 2B1B Upper Unit close to Ocean & Zoo,457803630,Eva,,Parkside,37.74193,-122.49013,Entire home/apt,136,2,93,2024-02-11,4.36,1,0,41,STR-0005630
44280619,Immaculate Garden Apartment Near Presidio & GGPark,4920028,Julie,,Inner Richmond,37.77864,-122.47739,Entire home/apt,170,2,199,2024-03-06,4.54,1,0,56,STR-0004410
49061200,"Brand New, Modern 1 Bedroom in Pacific Heights",129904961,Galina,,Pacific Heights,37.79543,-122.42691,Entire home/apt,122,30,5,2024-02-23,0.17,5,0,2,
11531859,Cozy Room in Sunset near Golden Gate Park & Beach,56899803,Kathy,,Parkside,37.74119,-122.49241,Private room,80,3,171,2023-10-02,1.76,2,0,3,STR-0000706
24498877,"Huge Apartment In Prime Location, Private Roofdeck",28779856,Marc,,Marina,37.80192,-122.42757,Entire home/apt,346,3,63,2024-02-22,1.85,1,0,23,pending
49634141,European Paradise in the Courtyard Free Parking,399069771,Marina Motel,,Marina,37.799881,-122.435287,Entire home/apt,124,1,792,2024-03-01,23.29,11,0,253,Licensed hotel/B&B
49634228,Breathtaking Flower Filled Courtyard in the Marina,399069771,Marina Motel,,Marina,37.799881,-122.435287,Entire home/apt,132,1,582,2024-03-05,17.07,11,0,167,Licensed hotel/B&B
53894662,Elegant Victorian Bedroom on a Tree Alley - SOMA,1923745,Xenia,,South of Market,37.77777,-122.41031,Private room,85,1,97,2024-02-17,3.63,5,0,48,STR-0005536
53921709,Plush Victorian Bedroom on a Tree Alley - SOMA,1923745,Xenia,,South of Market,37.77468,-122.40902,Private room,86,1,101,2024-02-18,3.79,5,0,45,STR-0005536
778939654117848518,Sun-Lit Inner Sunset Hideaway,59106304,Amy,,Inner Sunset,37.76167,-122.47198,Entire home/apt,110,2,79,2024-02-07,5.40,1,0,65,2019-014607STR
36315852,A Little City Without the Nitty Gritty-Stay Safe!,237620221,Cranson,,Outer Richmond,37.77623,-122.50623,Entire home/apt,175,3,98,2024-02-29,1.77,1,0,24,2024-001830STR
49634202,Garden Oasis in The Busy City of SF W/Free Parking,399069771,Marina Motel,,Marina,37.799881,-122.435287,Entire home/apt,150,1,118,2024-03-05,3.48,11,0,28,Licensed hotel/B&B
23150717,Live like you own Church street in SF,100672984,Roberto,,Castro/Upper Market,37.76249,-122.42926,Entire home/apt,185,2,218,2024-01-28,2.98,3,0,44,2023-008908STR
12089785,Large flat in perfect location!,908387,Robert,,Inner Richmond,37.7867,-122.46392,Entire home/apt,215,2,55,2024-03-01,0.57,1,0,24,STR-0005644
51106622,Urban Oasis in the Mission,11515755,Darren,,Mission,37.75821,-122.41447,Entire home/apt,207,2,92,2024-02-23,2.97,1,0,31,City Registration Pending
49634378,2 Charming Attached Courtyard Rooms Free Parking,399069771,Marina Motel,,Marina,37.799881,-122.435287,Entire home/apt,180,1,90,2024-03-03,2.73,11,0,37,Licensed hotel/B&B
34656516,"Romantic views, king beds, modern, quiet suite",9194713,Lance,,Visitacion Valley,37.71992,-122.40264,Entire home/apt,174,1,361,2024-02-17,6.30,6,0,70,STR-0005709
29305555,Bernal Bliss - Remodeled Garden Apartment,148612965,Phillip & Michael,,Bernal Heights,37.74125,-122.41448,Entire home/apt,130,3,264,2024-03-04,4.07,1,0,75,STR-0005210
51581993,Private 1-bedroom w/ patio and separate entrance,213405283,Eric,,Glen Park,37.73423,-122.43098,Entire home/apt,112,2,115,2024-02-09,3.71,1,0,36,2023-011787STR
670893036169393623,Ocean View Bed and Breakfast at Golden Gate Park,22252358,Mike,,Inner Sunset,37.76133,-122.4766,Private room,80,1,32,2023-12-30,1.61,2,0,8,STR-0003449
972016507963494635,Artist’s Cottage - Oasis by the Beach,184272447,Lily And Jason,,Outer Sunset,37.759492463407696,-122.50367272240024,Entire home/apt,137,1,44,2024-03-03,7.37,1,0,44,2023-008370STR
52148168,Delightful patio suite in sunny Bernal Heights,403919314,Daikha,,Bernal Heights,37.74001,-122.42001,Entire home/apt,195,3,59,2024-02-29,2.12,1,0,14,STR-0005292
37468410,Jersey Street Gem,282667697,Priscilla,,Noe Valley,37.7511,-122.43198,Entire home/apt,120,2,161,2024-01-29,2.91,1,0,40,STR-0005424
45003134,Ocean Beach San Francisco Private Entrance Parking,145413103,Paula,,Outer Sunset,37.75609,-122.49518,Entire home/apt,112,1,100,2024-03-06,5.95,1,0,71,2022-010928STR
577810610514169260,Casa Particular | Golden Gate Park Private Suite,14655296,Zhou,,Inner Sunset,37.76344,-122.47519,Entire home/apt,118,1,172,2024-03-01,7.95,2,0,107,2022-004905STR
3112427,Star Studio in the Outer Sunset,15816020,Christina & Matthew,,Outer Sunset,37.75723,-122.50596,Entire home/apt,150,2,362,2024-02-18,3.07,1,0,44,STR-0005212
1421774,Charming Private Castro Studio,1513493,Vanick,,Castro/Upper Market,37.76669,-122.43626,Entire home/apt,108,3,695,2024-03-01,5.66,1,0,55,STR-0000426
4663060,Peaceful Noe Valley private space near everything,10924383,Mark,,Noe Valley,37.74551,-122.43283,Entire home/apt,132,1,502,2024-02-24,4.45,2,0,52,STR-0004706
600141797225938634,Private cozy studio C (window towards the wall),264577957,Tom,,Outer Sunset,37.75499,-122.50457,Entire home/apt,98,2,112,2024-01-28,4.91,3,0,61,STR-0004839
29612313,ES- Sunset Master Room with Private Bath (ES),222741453,Eugene,,Ocean View,37.72284,-122.47057,Private room,215,3,50,2023-11-12,0.79,1,0,21,STR-0004692
25058405,Cozy 1 Bedroom (Twin) Private Bath and Entrance!,95227196,Wendy,,Visitacion Valley,37.71693,-122.40202,Entire home/apt,55,1,156,2024-03-03,2.22,5,0,24,STR-0002895
52918103,Modern Luxe Penthouse in Telegraph Hill,401361,Avlok,,North Beach,37.80091,-122.4057,Entire home/apt,375,30,4,2024-02-03,0.38,4,0,4,
11437442,"Relaxing Victorian room, next to BART!",1362550,Maria,,South of Market,37.77773,-122.41033,Private room,81,1,386,2024-02-16,4.61,4,0,33,STR-0002063
52924955,Modern Cozy Couples Getaway | Walkable &Convenient,125287135,Ze Sheng,,Outer Sunset,37.75819,-122.49494,Entire home/apt,107,1,198,2024-02-22,6.92,1,0,102,0917426
32389762,KT Home with Garage Parking,22685677,Kaiye And Joyce,,Outer Sunset,37.74878,-122.50101,Entire home/apt,114,1,704,2024-03-02,11.52,1,0,140,STR-0003569
208831,Suite in Heart of North Beach. No Cleaning Fees,1028577,Peter,,Russian Hill,37.80121,-122.41339,Entire home/apt,161,3,613,2024-03-02,4.04,1,0,45,STR-0000318
1752371,"Peaceful Flat w/ Large Garden, Office & Wa/Dryer",9218238,Rico,,Bernal Heights,37.74043,-122.41299,Entire home/apt,155,2,321,2023-11-26,4.31,1,0,27,1081586
53904925,"Modern, Bright Suite with Noe Valley Terrace Views",91489048,Susan,,Noe Valley,37.74889,-122.44026,Entire home/apt,235,1,151,2024-03-02,5.88,1,0,77,STR-0001683
51524836,Private guest suite A,264577957,Tom,,Outer Sunset,37.75708,-122.50444,Entire home/apt,116,2,141,2024-02-19,4.51,3,0,47,STR-0004839
77175,Private Studio with Kitchenette,395569,Tyler&Shoreh,,Glen Park,37.73711,-122.43525,Entire home/apt,125,3,390,2024-02-20,2.48,1,0,28,STR-0000227
41296966,Modern SF Gem: A Sleek Blend of Live + Work + Play,2118004,Christopher,,Excelsior,37.72258,-122.43453,Entire home/apt,115,2,117,2024-02-28,4.97,2,0,48,STR-0004966
724897778179485553,Quiet 1 bdr Suite in the Mission near Castro,481196578,Kristie,,Mission,37.75673,-122.41835,Entire home/apt,123,1,88,2024-02-29,5.11,1,0,56,2022-009365STR
25058920,Awesome 1 Bed (Queen) w/ Private Bath & Entrance!,95227196,Wendy,,Visitacion Valley,37.71728,-122.40322,Entire home/apt,59,1,197,2024-03-06,2.80,5,0,38,STR-0002895
796371660559144897,Spacious Victorian w/Hot Tub and Zen Garden,275388077,WorryFreeBnB,,Outer Richmond,37.782964222263544,-122.47899424750649,Entire home/apt,399,3,27,2024-02-20,2.11,1,0,25,2022-009837STR
725512018961080463,Amazing views from loft style condo Russian Hill,2605749,James,,Russian Hill,37.79979,-122.4162,Entire home/apt,586,3,56,2024-03-05,3.25,4,0,37,2024-000139STR
18602265,Beach Getaway:   Spacious Studio w/Kitchenette,795382,Anna,,Outer Sunset,37.75936508178711,-122.4994888305664,Entire home/apt,130,2,467,2024-03-05,5.78,1,0,55,STR-0002213
50379502,Sunset Surf Shack,2504274,Elyse,,Outer Sunset,37.74551,-122.50493,Entire home/apt,170,2,136,2024-03-01,4.52,2,0,48,2024-001202str
48304083,Distinctive Dapper Dwelling: 101/280/BART/MUNI,33856710,Samson,,Outer Mission,37.73205,-122.45022,Entire home/apt,459,2,78,2024-02-05,2.30,3,0,21,2023-011078STR
917270940755086759,Cozy Spacious Entire Guest Suite in Outer Sunset,520833371,Donna,,Outer Sunset,37.748327286124734,-122.5052695238743,Entire home/apt,152,2,41,2024-03-03,4.94,1,0,41,2023-003198STR
973534150410939850,105-cozy 1b1b next to Mission St,86942141,Martin,,Excelsior,37.73061,-122.42914,Entire home/apt,76,1,17,2024-02-28,3.09,1,0,17,2023-008217STR
54106100,Tranquil Outer Sunset Studio by the Sea,32790552,Christine,,Parkside,37.73887,-122.50299,Entire home/apt,99,2,111,2024-02-25,4.93,1,0,53,1132400
8207665,SF apt-walk to Golden Gate Park-Free parking!,10394065,Carol,,Outer Richmond,37.77681,-122.481,Entire home/apt,271,1,216,2024-02-19,2.14,3,0,24,STR-0003843
945911625022708971,Sweet home with parking,251810491,Qin,,Parkside,37.744497150785485,-122.49023807212383,Entire home/apt,140,1,55,2024-02-20,7.53,1,0,55,2023-006901STR
23568246,Private suite in Noe Valley,141784,Brad,,Noe Valley,37.74214,-122.43163,Entire home/apt,158,2,219,2024-01-21,3.05,1,0,22,STR-0003135
610224880185208698,2 Private Rooms and 1 Bathroom With Garage (A),293031208,Gavin,,Ocean View,37.71742,-122.45737,Private room,135,2,29,2023-11-25,1.36,3,0,12,2022-003644STR
727866,SF Ocean Beach In-law Suite,1743076,Kevin & Esther,,Parkside,37.74439181142324,-122.50586099104423,Entire home/apt,154,1,632,2024-02-27,4.56,1,0,68,STR-0000207
950122994801246722,Stylish Bungalow Vibrant Mission,56204533,Lizette,,Mission,37.754581208926076,-122.42280437594432,Entire home/apt,228,2,14,2024-02-21,1.94,1,0,14,2023-006705STR
30042211,Private Comfy Modern Potrero Garden Oasis Suite,9145110,Soumya,,Potrero Hill,37.75681,-122.40064,Entire home/apt,160,1,454,2024-02-26,7.08,1,0,59,STR-0003499
13845578,"Romantic, private, hot tub, king bed, garden spot",9194713,Lance,,Visitacion Valley,37.71907,-122.40276,Entire home/apt,162,1,826,2024-02-25,8.87,6,0,127,STR-0005709
653568437026696256,Haight Ashbury Redwood Retreat,39396179,Perryn,,Haight Ashbury,37.7675,-122.44597,Entire home/apt,196,2,102,2024-02-18,4.98,1,0,58,STR-0005789
899193535062117600,Glam Nob Hill - Centrally Located Cozy Haven,69286495,Bill,,Nob Hill,37.793159522528136,-122.41053257248656,Entire home/apt,388,3,25,2024-02-01,2.80,1,0,25,2023-002986STR
7180020,"Near Moscone Ctr, Privacy with Style the SoMa Loft",37614518,Vera,,South of Market,37.77874,-122.40215,Entire home/apt,315,3,350,2024-03-02,3.33,1,0,40,2023-000620STR
719431,Safe area. Metro 12 mins to d'town. Park/EV charge,783438,Phil,,West of Twin Peaks,37.73993,-122.4686,Entire home/apt,62,2,490,2024-02-08,3.54,2,0,59,STR-0000053
1759087,Modern Suite with Private Entrance,9248549,Gerardo,,Potrero Hill,37.76321,-122.39799,Entire home/apt,189,2,270,2024-02-29,2.17,1,0,27,STR-0000134
32088425,Private 1 Bd Guest Suite near John Mclaren Park 1,236853515,Tammy,,Excelsior,37.72358,-122.4176,Entire home/apt,109,1,163,2024-02-20,2.64,4,0,85,STR-0005913
29059676,Stylish Garden Suite with a  dash of Vintage,49532950,Audrey,,Mission,37.7555,-122.41128,Entire home/apt,141,2,52,2024-01-28,1.29,1,0,25,0004484
754524179498519547,251 - Elegant 2B1B Ground Unit near Zoo Beach GGB,457306585,Anne,,Parkside,37.74008,-122.48094,Entire home/apt,125,2,71,2024-03-04,4.62,1,0,60,2022-001248STR
21307662,"Private, modern Central Sunset suite",1676998,Todd,,Outer Sunset,37.76432,-122.48151,Entire home/apt,169,1,365,2024-02-25,4.98,1,0,51,STR-0002446
1855096,Fabulous Artist Flat in the Heart of Potrero Hill,9011470,Mike,,Potrero Hill,37.76391,-122.3934,Entire home/apt,265,2,484,2024-02-29,3.86,1,0,50,STR-0000119
732069336454641819,Cottage Style Entire House in San Francisco,149161435,Andy,,Excelsior,37.72667,-122.42515,Entire home/apt,170,1,58,2024-01-28,3.40,1,0,42,2022-009900STR
31759412,Classic Parkside District House Near Beaches,223365296,Tony,,Parkside,37.739280756453006,-122.47920183337186,Entire home/apt,171,3,208,2024-03-04,3.41,1,0,34,STR-0003644
2592518,Total Gem Two Bedroom Home,13272223,Daniel,,South of Market,37.77638,-122.40748,Entire home/apt,271,3,346,2024-03-03,2.97,1,0,45,STR-0000563
53175347,"Mission Oasis ~ Workspace, Garden, Nespresso!",3126880,No’eau,,Mission,37.7523089181904,-122.41096001067115,Entire home/apt,207,2,17,2024-02-08,1.23,1,0,15,2021-012390STR
741152185409588279,Bed in a 6-Bed Female Dorm with Balcony,407298390,San Francisco,,Marina,37.8009199,-122.4258129,Shared room,38,1,32,2023-10-23,1.90,9,0,17,Exempt
38359440,Modern Design 3BED 2BATH Apartment-Near SFO & SFDT,15033953,Vincent,,Bayview,37.72126,-122.3987,Entire home/apt,231,2,104,2024-02-03,2.00,1,0,19,38359440
13332858,Luxury Potrero Hill/Dogpatch Condo,1700631,Rob,,Potrero Hill,37.76427,-122.39312,Entire home/apt,107,30,66,2023-12-31,0.71,1,0,5,STR-0001581
892104253415593502,Stylish & quiet studio apartment in Potrero Hill,104146938,Boris,,Potrero Hill,37.755520519715034,-122.40163441904906,Entire home/apt,140,1,34,2023-12-18,3.91,1,0,34,STR-0002614
652613573590059027,"Luxe Modern Home | Peaceful, Central",233993662,Lawrence,,Potrero Hill,37.76266,-122.39335,Entire home/apt,362,30,66,2023-10-23,4.25,1,0,39,2022-010731STR
50361081,Garden Apartment in Bernal Heights Victorian,4184630,Kevin,,Bernal Heights,37.74732,-122.4182,Entire home/apt,150,2,72,2024-02-26,2.19,1,0,23,STR-0005325
35286441,Beautiful Victorian in the Heart of Mission,50247302,Ko,,Mission,37.757332,-122.421906,Entire home/apt,525,1,105,2024-03-04,2.06,1,0,55,STR-0003029
51386434,Unwind in a Cozy Studio near Golden Gate Park,6067096,Victoria,,Outer Sunset,37.76315,-122.47813,Entire home/apt,137,3,95,2024-02-19,3.07,2,0,34,pending
29373,Sunny house with garden,126263,Cecilia,,Bernal Heights,37.73871,-122.41167,Entire home/apt,190,4,29,2024-02-25,0.19,2,0,11,STR-0000280
41962430,BRAND NEW - ENTIRE FLOOR w/Ocean Beach view!,331406546,Ada,,Inner Sunset,37.75325,-122.47251,Entire home/apt,147,1,144,2024-01-20,2.91,1,0,43,STR-0006246
14990478,Private Garden Cottage behind lovely Victorian,71381627,Eddie,,Outer Mission,37.72912,-122.44475,Entire home/apt,99,1,659,2024-02-25,7.27,1,0,128,STR-0003887
43349769,Modern guest unit in a safe part of San Francisco.,8180570,Irina,,Parkside,37.74006,-122.4925,Entire home/apt,130,1,97,2024-02-09,2.14,1,0,26,STR-0004855
27491792,"❤ Indoor/Outdoor MODERN@ 2BR, 2BA Victorian ❤",155142713,Hanna,,Excelsior,37.72344,-122.43174,Entire home/apt,200,2,179,2024-02-19,2.76,1,0,37,STR-0005617
710785998316311008,The Stateroom,481336222,Czerelle,,Haight Ashbury,37.77191,-122.44325,Private room,168,2,40,2024-02-14,2.38,5,0,37,STR-0006077
11190379,Private Telegraph Hill Oasis,4152724,Phillip,,North Beach,37.8025,-122.40647,Entire home/apt,630,2,67,2023-11-18,0.70,1,0,9,STR-0002103
50904287,Secluded Home with Views of Skyline and Twin Peaks,353525007,Susan,,Bernal Heights,37.74541,-122.4085,Entire home/apt,373,2,125,2024-03-07,3.91,1,0,44,STR-0004723
26140890,Foley’s Place,189485548,Jack,,Outer Sunset,37.75237,-122.48005,Entire home/apt,120,1,111,2024-03-05,1.60,1,0,64,0005376
669025316045840427,Zen King-bed Garden Getaway by Balboa Park BART,1447589,Sid,,Outer Mission,37.71653,-122.44396,Entire home/apt,133,1,121,2024-02-25,6.52,1,0,78,2022-007406STR
826063960462221493,Beautiful 4 Bedroom Home! (4 Beds & 3 Bath),95227196,Wendy,,Visitacion Valley,37.716221,-122.402887,Entire home/apt,265,1,69,2024-03-01,6.74,5,0,69,STR-0002895
29988443,Cozy Remodeled Gem Amazing Location Food Shopping!,220460572,Gordon,,West of Twin Peaks,37.72686,-122.46575,Entire home/apt,115,1,272,2024-03-03,4.25,1,0,35,STR-0003458
7715542,Cozy guest studio in Russian Hill,40534191,Michael,,Russian Hill,37.80244,-122.42402,Private room,179,1,524,2024-01-22,5.07,1,0,58,STR-0001987
34937940,Spacious luxury getaway in the sunniest part of SF,256063782,Samantha & Stephen,,Potrero Hill,37.75764,-122.40038,Entire home/apt,275,1,238,2024-02-16,4.10,2,0,40,STR-0003727
6957662,"Modern, private, separate apartment & garden.",36481063,Gary,,Noe Valley,37.74955,-122.43591,Entire home/apt,190,5,168,2024-03-04,1.59,1,0,20,STR-0004862
6105966,Edwardian Apartment but make it 2023,3384599,Charlotte,,Noe Valley,37.75407,-122.42977,Entire home/apt,600,2,30,2024-02-27,1.61,1,0,20,2023-004790STR
31221757,25th Hill House Garden Apartment,41871689,Winnie,,Potrero Hill,37.75262451171875,-122.3939208984375,Entire home/apt,200,2,15,2024-02-28,1.73,1,0,15,STR-0004517
40739184,New Cozy Cottage In The Mission,3119013,Mark,,Mission,37.74879,-122.41039,Entire home/apt,179,5,37,2024-02-11,0.73,1,0,15,STR-0004815
35917405,"1226 - Private Basement Unit, near Ocean & GG Park",269663896,Winnie,,Outer Sunset,37.7536,-122.47797,Entire home/apt,149,2,255,2024-02-28,4.47,1,0,61,STR-0003923
691498082577378997,SF 2 bedroom cozy house - close to Muni and Bart,1368144,Leon,,Ocean View,37.71379,-122.46881,Entire home/apt,195,1,98,2024-02-27,5.21,5,0,53,Str-0004066
866775404303929653,Private Suite in San Francisco,509465622,Anna,,Outer Sunset,37.76182985920268,-122.4808105423064,Entire home/apt,129,1,44,2024-02-07,4.09,2,0,44,2023-001714STR
21620847,*SOMA Condo 2Br/1Ba-Free Parking-Easy Walk to BART,10622144,Jefferson,,South of Market,37.775085,-122.407234,Entire home/apt,201,2,46,2024-02-02,0.61,4,0,12,STR-0005052
7764531,Clean & Central Classic in Duboce Tri (2BR+Office),4202870,Jinsoo,,Castro/Upper Market,37.76679,-122.43315,Entire home/apt,440,2,101,2024-02-09,1.53,1,0,15,2023-009232STR
4617719,2BR/1BA Modern w $25/day parking option cars <17ft,8515925,Garland,,Excelsior,37.73074,-122.40882,Entire home/apt,107,2,533,2024-02-16,4.76,1,0,51,STR-0000767
21187925,"Chic, sun-drenched studio w/views and parking.",5611653,Jorge,,Bayview,37.73452,-122.39793,Entire home/apt,165,1,280,2024-02-18,3.60,2,0,44,STR-0002503
40778457,Duboce Triangle Gracious Victorian Flat,143524,Maria,,Western Addition,37.76941,-122.43063,Entire home/apt,550,3,27,2024-02-02,0.81,1,0,13,pending
746447896366370582,Parqueside Place | Patio | Nearby Stern Grove,41971059,Monique,,Parkside,37.73756,-122.47821,Entire home/apt,131,1,60,2024-02-14,3.84,1,0,44,2022-008663STR
50679278,Large Art Filled Suite next to the Painted Ladies!,704771,Giulia,,Western Addition,37.77864,-122.43146,Private room,135,1,180,2024-02-25,5.56,1,0,56,2023-002201STR
987426769522282752,"Bright, Quiet, and Exotic Oasis",2944650,Amir Hossein,,Bayview,37.7294062209584,-122.39510730046979,Entire home/apt,219,2,11,2024-02-17,2.19,2,0,11,2023-008415STR
648576015044455600,Donatello Studio,457152913,Todd,,Downtown/Civic Center,37.78901,-122.40938,Entire home/apt,168,2,18,2023-12-15,1.35,5,0,17,Exempt
2538807,Safe area. Metro 12 mins to d'town. Park/EV charge,783438,Phil,,West of Twin Peaks,37.74193,-122.46531,Entire home/apt,68,2,445,2024-02-08,3.67,2,0,71,STR-0000053
751511653280346961,"Victorian Home, Lg Private Room, Central SF",344223871,Jeffrey,,Western Addition,37.77213999457249,-122.43042077170412,Private room,95,1,74,2024-01-14,5.59,3,0,72,STR-0005398
945748,Luxury Interior Designer/Enjoy a SF neighborhood,5124146,Toni,,Presidio Heights,37.78421,-122.45896,Entire home/apt,199,2,219,2024-02-18,2.61,1,0,30,City Registration Pending
966293247952927837,Victorian Top Floor Flat,5590007,Marieke,,Mission,37.75743,-122.42062,Entire home/apt,325,1,4,2024-03-01,1.56,1,0,4,2023-008148STR
17139721,Moscone Convention Center - BART - Cozy & Comfy,103884979,Rams,,South of Market,37.77628,-122.41507,Private room,153,1,129,2023-10-18,1.50,13,0,20,License not needed per OSTR
942291644559374338,"Mod Lux w/ King Bed, FREE Garage Parking, W/D, Gym",10456230,John,,South of Market,37.775896323099744,-122.41802414119351,Private room,117,1,24,2024-02-14,3.32,2,0,24,2023-006679STR
49714479,"Garden studio, no cleaning fee",1753794,Ashish,,Castro/Upper Market,37.76626,-122.43643,Entire home/apt,161,1,310,2024-02-29,9.21,5,0,96,STR-0004559
794626,Beautiful Bernal Heights Apartment,4186663,Justin,,Excelsior,37.72882,-122.42539,Entire home/apt,120,2,349,2023-10-29,2.56,1,0,23,2023-001610STR
662275999496096664,Lovely private room with private bathroom downtown,467279403,Kyle,,Downtown/Civic Center,37.7889,-122.41539,Private room,57,1,87,2024-02-13,4.27,3,0,43,STR-0005944
44323323,Charming 2 BR guest suite with private parking,77807259,Guanying,,Outer Sunset,37.75216,-122.4841,Entire home/apt,130,2,147,2024-01-08,3.52,1,0,45,STR-0004885
52009897,Spiritual sanctuary in a vibrant neighborhood,20717633,Shagun,,Western Addition,37.78069,-122.43029,Private room,96,1,132,2023-12-03,4.42,3,0,52,2021-008747STR
51548853,Hung k to,347088120,Hung,,Excelsior,37.72658,-122.41147,Entire home/apt,300,2,50,2024-01-27,2.17,1,0,18,1133518
561489475078914207,"Free parking, Motel in heart of SF, Standard King",444900066,Greg,,Chinatown,37.797432,-122.407883,Private room,108,1,836,2024-02-18,34.69,2,0,387,0019926
617486252339953334,543c - convenient cozy private bedroom for 1 person,456991164,Sylvia,,Inner Richmond,37.77781,-122.45916,Private room,45,1,62,2024-01-25,2.80,3,0,33,2022-004432STR
868832029138928411,North Beach Hideaway -Central SF,93042993,Alan,,Russian Hill,37.79844767767726,-122.40860619050505,Entire home/apt,411,2,14,2024-02-24,1.63,2,0,14,2020-001512STR
52315138,Best Location-Private Room with Ensuite Bath,421626962,Larry,,Western Addition,37.771526722872416,-122.42915269405984,Private room,75,1,111,2024-03-05,3.73,4,0,40,pending
542227488951726370,3 beds+big couch. 1 huge living room+1 big bedroom,70369610,Vincent,,Ocean View,37.71452,-122.46469,Entire home/apt,119,2,80,2024-02-19,3.89,1,0,48,STR-0005406
7220035,"Quiet, secluded walkway to your full suite stay.",37797558,Mary,,Nob Hill,37.79437,-122.41736,Entire home/apt,169,3,189,2024-01-30,1.88,1,0,34,2022-005054STR
4269254,Perfect getaway near Japantown,12798531,Marjorie,,Western Addition,37.78355,-122.43062,Entire home/apt,142,3,508,2024-02-20,4.45,1,0,58,2024-000740STR
17157954,Mission Bernal 2 BR Charmer,1281984,Anita,,Bernal Heights,37.74694039795461,-122.40795547586434,Entire home/apt,232,2,111,2024-02-15,1.29,2,0,15,STR-0001953
28074409,Stunning Bay View! Prime North Beach Location!,212075336,Erik,,Russian Hill,37.80127,-122.41362,Entire home/apt,471,2,77,2024-02-01,1.16,1,0,15,2023-004326STR
314368,2BR North Beach - Perfect for Business or Leisure,1229762,Jason,,North Beach,37.80333,-122.40962,Entire home/apt,585,2,92,2023-10-01,1.31,2,0,13,STR-0003012
7930685,Elle Decor Feature Single Family Home,1518689,Kurt & Abby,,Nob Hill,37.79499,-122.41298,Entire home/apt,360,30,65,2023-09-01,0.67,1,0,1,pending
859336,Cozy & quiet room in bright apartment,4499134,Anka,,Castro/Upper Market,37.76728,-122.43866,Private room,67,1,484,2024-03-01,3.56,1,0,49,str-0005204
33667375,Peaceful Guest Suite in Central Castro With Easy Parking,44934464,Tara,,Castro/Upper Market,37.76183,-122.44209,Private room,140,1,550,2024-02-29,9.19,1,0,69,STR-0003810
3124541,Super Clean Bedroom & Bath Suite w/ Private Entry,694440,Yuca,,Castro/Upper Market,37.76448,-122.44312,Private room,147,2,497,2024-02-25,4.18,2,0,51,STR-0000226
1774026,"Views on Liberty Hill, near BART",7197110,Cedric,,Castro/Upper Market,37.75759,-122.42569,Entire home/apt,370,3,158,2023-10-01,1.25,1,0,9,STR-0005123
37864340,Two Bedroom Suite with Separate Entry,278678460,Kathryn,,Excelsior,37.71797,-122.43917,Entire home/apt,121,1,339,2024-02-20,6.16,1,0,61,STR-0003968
961053597242871844,Luxe Urban Escape 2 Blks from BART - Pet friendly,80497480,Deanne,,Outer Mission,37.72003,-122.44238,Entire home/apt,114,1,21,2024-02-26,3.37,1,0,21,2023-007889STR
50471530,Panoramic view in Retro Modern Tri-Level home,49384981,Dawn,,Glen Park,37.74107,-122.4318,Entire home/apt,375,2,70,2024-01-08,2.97,1,0,27,2022-001544STR
808919,Cozy Victorian in Alamo Square Area,3022475,Susan,,Western Addition,37.77819,-122.43721,Private room,140,3,154,2023-12-16,1.47,2,0,12,2023-005382STR
35642179,"Grant Plaza Hotel, Standard Double",265029065,Grant Plaza,,Financial District,37.79035,-122.40619,Hotel room,105,1,1166,2024-03-02,21.00,4,0,259,License not needed per OSTR
29924753,Entire unit w/ kitchen & parking,224997048,Yara,,Outer Mission,37.71586,-122.44468,Entire home/apt,128,1,137,2024-01-31,2.22,1,0,40,2022-001513STR
